"","title","message","impressions","paid_for_by","advertiser","page","date"
"2025","Beto O'Rourke","<p>Ted Cruz’s super PACs, his mega-donors and his network of political insiders bent on maintaining power are no match for a movement of people fired up for change. So can you chip in $10 right now to help us reach our end-of-month goal? </p><p> Help us keep Beto on the road to every single county in Texas, and keep our grassroots team on the ground talking to voters and building our movement.</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-30
"2026","Beto O'Rourke","<p>Ted Cruz has special interest groups and dark-money PACs in his corner. And now, the Koch brothers are dumping money into Texas to attack Beto too. Our campaign is powered 100% by regular people pitching in what they can afford. </p><p> Can you pitch in right now to have Beto’s back?</p>",5,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-29
"2027","Beto O'Rourke","<p>The Koch brothers just announced new ads attacking Beto. Recent polls show us within single digits of Ted Cruz, so you can bet this is just the beginning of the special interests attacking our campaign. </p><p> We have to raise $100,000 before midnight on May 31, and with these new Koch ads coming after Beto, we can’t afford to fall short. Donate now &gt;&gt;</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-28
"2028","Beto O'Rourke","<p>The Koch brothers just announced new ads attacking Beto. Recent polls show us within single digits of Ted Cruz, so you can bet this is just the beginning of the special interests attacking our campaign. </p><p> We have to raise $100,000 before midnight on May 31, and with these new Koch ads coming after Beto, we can’t afford to fall short. Donate now &gt;&gt;</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-28
"2029","Beto O'Rourke","<p>The Koch brothers just announced new ads attacking Beto. Recent polls show us within single digits of Ted Cruz, so you can bet this is just the beginning of the special interests attacking our campaign. </p><p> We have to raise $100,000 before midnight on May 31, and with these new Koch ads coming after Beto, we can’t afford to fall short. Donate now &gt;&gt;</p>",4,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-28
"2030","Beto O'Rourke","<p>Recent polls show us just single digits behind Ted Cruz. Our grassroots movement is powered by people like you and we need your help! Chip in $5 right now to keep up our momentum.</p>",7,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-06-27
"2031","Beto O'Rourke","<p>The Koch brothers just announced new ads attacking Beto. Recent polls show us within single digits of Ted Cruz, so you can bet this is just the beginning of the special interests attacking our campaign. </p><p> We have to raise $100,000 before midnight on May 31, and with these new Koch ads coming after Beto, we can’t afford to fall short. Donate now &gt;&gt;</p>",5,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-28
"2032","Beto O'Rourke","<p>Ted Cruz has special interest groups and dark-money PACs in his corner. And now, the Koch brothers are dumping money into Texas to attack Beto too. Our campaign is powered 100% by regular people pitching in what they can afford. </p><p> Can you pitch in right now to have Beto’s back?</p>",11,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-27
"2033","Beto O'Rourke","<p>The Koch brothers just announced new ads attacking Beto. Recent polls show us within single digits of Ted Cruz, so you can bet this is just the beginning of the special interests attacking our campaign. </p><p> We have to raise $100,000 before midnight on May 31, and with these new Koch ads coming after Beto, we can’t afford to fall short. Donate now &gt;&gt;</p>",9,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-27
"2034","Beto O'Rourke","<p>Beto is bringing everyone to the table and building a big-hearted campaign that isn’t afraid of the tough challenges ahead -- and it’s working. </p><p> Recent polls have us within single digits of Senator Ted Cruz, but if we’re going to WIN, we’ll need you in our corner every step of the way. Can you chip in $5 right now to help us reach our end-of-month goal of raising $100,000 online?</p>",5,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-27
"2035","Beto O'Rourke","<p>Beto is bringing everyone to the table and building a big-hearted campaign that isn’t afraid of the tough challenges ahead -- and it’s working. </p><p> Recent polls have us within single digits of Senator Ted Cruz, but if we’re going to WIN, we’ll need you in our corner every step of the way. Can you chip in $5 right now to help us reach our end-of-month goal of raising $100,000 online?</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-26
"2036","Beto O'Rourke","<p>On September 30 at midnight, we face our final quarterly FEC fundraising deadline. Every dollar we raise will go in our public report. Lots of people will be comparing how much we raise with how much Senator Ted Cruz raises. If we can raise a lot more than Ted Cruz, people will see it as a sign that we can win this race for Texas and our country.</p><p> We wouldn’t ask if it wasn’t so important. Can you donate right now before our final end-of-quarter deadline?</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-09-30
"2037","Beto O'Rourke","<p>Beto is bringing everyone to the table and building a big-hearted campaign that isn’t afraid of the tough challenges ahead -- and it’s working. </p><p> Recent polls have us within single digits of Senator Ted Cruz, but if we’re going to WIN, we’ll need you in our corner every step of the way. Can you chip in $5 right now to help us reach our end-of-month goal of raising $100,000 online?</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-25
"2038","Beto O'Rourke","<p>Ted Cruz’s super PACs, his mega-donors and his network of political insiders bent on maintaining power are no match for a movement of people fired up for change. So can you chip in $10 right now to help us reach our end-of-month goal? </p><p> Help us keep Beto on the road to every single county in Texas, and keep our grassroots team on the ground talking to voters and building our movement.</p>",7,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-25
"2039","Beto O'Rourke","<p>Ted Cruz is seeking to end DACA for over 200,000 Dreamers in Texas. If you believe like I do, that diversity and inclusion of everyone makes us stronger -- then stand with me. </p><p> I’m  working in Congress to pass the Dream Act, legislation that would create a permanent home for the hundreds of thousands of Dreamers who already see themselves as Americans and contribute so much to our nation.</p>",1,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-24
"2040","Beto O'Rourke","<p>An estimated 200,000 Dreamers call Texas home. These are young Americans who contribute to our communities every day and make our country better, safer and stronger. But instead of working to find a solution to keep them here, Ted Cruz has turned his back. Enough. Let’s fight back together for our Dreamers - add your name today.</p>",71,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-24
"2041","End Citizens United","<p>Ted Cruz is one of the WORST Big Money Republicans. So MSNBC says Beto O'Rourke is just 3 PERCENT away from winning. BUT: Beto needs your $5 donation to take the lead. So rush $5 to help Beto O'Rourke DESTROY Ted Cruz:</p>",2,"","End Citizens United","https://www.facebook.com/EndCitizensUnitedPAC/",2018-05-23
"2042","Beto O'Rourke","<p>Not only has Ted Cruz voted against Net Neutrality -- he has voted to allow internet companies to sell your private browsing data to the highest bidder without your consent.</p><p> Join our campaign to take on Ted Cruz today and help us protect a free and open internet for ALL Americans.</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-23
"2043","Beto O'Rourke","<p>Unlike Ted Cruz, Beto will work across the aisle in Congress on legislation to protect Net Neutrality. Join our campaign today and help Beto defend Net Neutrality.</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-22
"2044","Beto O'Rourke","<p>Not only has Ted Cruz voted against Net Neutrality -- he has voted to allow internet companies to sell your private browsing data to the highest bidder without your consent.</p><p> Join our campaign to take on Ted Cruz today and help us protect a free and open internet for ALL Americans.</p>",1,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-22
"2045","Beto O'Rourke","<p>Not only has Ted Cruz voted against Net Neutrality -- he has voted to allow internet companies to sell your private browsing data to the highest bidder without your consent.</p><p> Join our campaign to take on Ted Cruz today and help us protect a free and open internet for ALL Americans.</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-22
"2046","Beto O'Rourke","<p>Ted Cruz is seeking to end DACA for over 200,000 Dreamers in Texas. If you believe like I do, that diversity and inclusion of everyone makes us stronger -- then stand with me. </p><p> I’m  working in Congress to pass the Dream Act, legislation that would create a permanent home for the hundreds of thousands of Dreamers who already see themselves as Americans and contribute so much to our nation.</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-22
"2047","Beto O'Rourke","<p>Ted Cruz is pushing Majority Leader McConnell to repeal the Affordable Care Act, which allows millions of Texans to receive affordable health care. This is unacceptable. </p><p> We need care that’s provided on need, not ability to pay. I believe that no matter who you are or where you come from - health care is a right, not a privilege.</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-21
"2048","Beto O'Rourke","<p>There’s bipartisan support in Congress for the Dream Act, but Washington politicians like Ted Cruz continue to chose divisiveness over solutions. It’s time for Congress to pass bipartisan immigration laws that reflect our values and our strengths. Stand with Beto: </p><p> Add your name now to our petition and call on Congress to pass the Dream Act.</p>",2,"","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-05-21
